datetime,open,high,low,close,volume
2024-07-01 11:45:00,99.14550415918788,99.56369008016529,97.31632655829755,97.65483411734893,464
2024-07-01 11:50:00,101.08946819522917,101.69379271995008,99.58710841235465,100.94181777152741,1537
2024-07-01 11:55:00,99.67144393790402,99.9275323148462,98.96758043900171,99.65345835935553,1210
2024-07-01 12:00:00,101.5303143417439,101.64939812802798,100.62423198915758,100.30619907547647,1241
2024-07-01 12:05:00,99.96405933128733,101.32441418735415,99.37187951110049,99.6851464773284,1803
2024-07-01 12:10:00,100.21495412757609,100.80631585791524,99.18867493027051,99.16124452817019,813
2024-07-01 12:15:00,99.05151197663457,99.43200568334413,97.42363632828311,99.29558013393059,1346
2024-07-01 12:20:00,99.3906159748305,99.9124197906655,98.11896563147133,98.29454689349866,1978
2024-07-01 12:25:00,99.10367765526601,99.5015806632704,98.93885348624943,98.21579146025277,431
2024-07-01 12:30:00,99.3860219534541,100.87514541226345,98.86970383892597,101.25900212714582,629
2024-07-01 12:35:00,99.3092177638824,101.11913161399607,98.65141187642364,97.82596284086111,453
2024-07-01 12:40:00,100.93626795894762,100.99895246849078,99.51910904664074,101.67591283851839,1572
2024-07-01 12:45:00,100.14974117810551,100.72018621337233,98.88548433257307,100.5892073370907,492
2024-07-01 12:50:00,99.88436270121008,101.1208695813629,99.26707591097295,99.73421415771924,1975
2024-07-01 12:55:00,100.04795697329027,101.84029372657952,98.45267757669056,99.71699232757673,1279
2024-07-01 13:00:00,101.24305679732986,102.42850270239764,99.96992823472756,101.67472018953937,325
2024-07-01 13:05:00,98.36871329722018,99.00495134311859,96.71737195518688,98.15284968219822,346
2024-07-01 13:10:00,101.76865304463477,101.9343896085806,100.19027864138349,103.15427295790802,1439
2024-07-01 13:15:00,102.15506077471753,103.68521571721942,100.63186275861771,103.21011138096947,1405
2024-07-01 13:20:00,101.42015027088705,102.89331548043052,99.71666796591754,101.8340391166924,1310
2024-07-01 13:25:00,101.42480435913866,102.90994902234641,100.16716128717124,100.92422273291379,749
2024-07-01 13:30:00,100.96025853842931,100.99583944148449,99.76661809179156,100.26574067425635,1382
2024-07-01 13:35:00,99.92441237831395,100.78029415935643,99.1613109964412,99.80841282909675,1838
2024-07-01 13:40:00,100.96495432704978,102.66659719557357,100.82357963618179,99.11345828196833,931
2024-07-01 13:45:00,102.25996075926082,102.38180499585347,101.76869027443378,101.5767425638714,285
2024-07-01 13:50:00,101.81544983398207,102.57296388370436,100.2181482368161,101.45698266952121,1332
2024-07-01 13:55:00,100.02459676292479,100.75157427302571,99.5513922419148,99.67962231850174,210
2024-07-01 14:00:00,101.82022885642114,101.9098771705947,100.99255968443728,102.50025302065413,1730
2024-07-01 14:05:00,101.84228130904052,103.10743018797807,101.53769459974036,101.41845397054254,1397
2024-07-01 14:10:00,101.0857841307974,101.5718385805395,99.46012283371343,100.76020008154077,426
2024-07-01 14:15:00,101.68411682033971,102.31781582961428,100.94228362412316,100.56625583114678,328
2024-07-01 14:20:00,100.87180323022687,102.2109696660389,100.29959474082003,100.84164591132745,154
2024-07-01 14:25:00,100.56335790048537,102.08034492168986,100.08443218022477,100.53034377786815,1294
2024-07-01 14:30:00,100.4957617576821,100.68516290032935,98.64388249838491,99.64782862978689,1597
2024-07-01 14:35:00,101.64125933432723,102.11645849576404,100.44544852862113,102.08975647799703,1512
2024-07-01 14:40:00,99.47979658362681,100.0778944611187,99.21994088658232,98.38351553425419,131
2024-07-01 14:45:00,99.58303315233358,99.63409136493591,97.60330483329388,99.72122903454814,1294
2024-07-01 14:50:00,100.16375073624778,100.53663507018345,99.97780334960775,99.82834315308197,1709
2024-07-01 14:55:00,100.16266564318589,101.70279052618814,99.68318509885835,100.90708623098809,409
2024-07-01 15:00:00,99.00644270080093,100.25868873044908,98.19827932425036,100.62714557630983,1154
2024-07-01 15:05:00,99.15714692141155,100.68658038739191,97.19712400990423,98.55977580851368,649
2024-07-01 15:10:00,100.51604306121061,102.09036218735713,98.5481998914173,98.95069682032148,1851
2024-07-01 15:15:00,100.54448533044778,101.7349057312392,100.36289257744264,99.07611346347325,1163
2024-07-01 15:20:00,97.76347830169631,99.54157739257498,95.92317421063846,98.30929437529744,1247
2024-07-01 15:25:00,101.2427910901208,101.73730259580755,100.1995914738497,103.08605647460115,1635
2024-07-02 09:15:00,101.61890778876804,103.37604038913867,101.3949250630599,102.27976954755104,512
2024-07-02 09:20:00,102.75472565831558,103.48176518024627,101.71322873903068,103.73189279875403,443
2024-07-02 09:25:00,100.87698444703732,102.52499354241635,99.36510934500127,101.63336581663222,735
2024-07-02 09:30:00,101.45615579101178,102.620693339631,100.10093971680745,101.9295905126975,1528
2024-07-02 09:35:00,103.87072429018556,104.99990386893963,103.05855672674515,103.29004412371026,1376
2024-07-02 09:40:00,101.8441675978426,102.88011462694618,100.98059027221122,101.05569955596351,386
2024-07-02 09:45:00,101.61341082374439,103.11182535576475,101.40069424595279,101.54230739083721,568
2024-07-02 09:50:00,103.23259248095566,104.40330720746537,102.27058528220728,103.38047196940974,883
2024-07-02 09:55:00,102.46435113630277,102.50437843333738,101.82310713614903,103.81027983551817,1263
2024-07-02 10:00:00,102.1261954333404,103.23469007096548,100.62784995817844,101.80051571252193,1556
2024-07-02 10:05:00,101.26159309093929,101.31640197880493,100.17569210030648,101.65343926531689,543
2024-07-02 10:10:00,102.77165590903161,104.30871835181523,101.256540512013,102.48250928223486,1999
2024-07-02 10:15:00,101.47309270911745,102.77583627197853,100.67650501775884,101.76561793809255,938
2024-07-02 10:20:00,103.09985525035604,104.53321990158895,102.88844903469894,103.18051315275892,374
2024-07-02 10:25:00,101.8553648950902,103.78788788446481,101.69775177244449,101.90659923565978,1052
2024-07-02 10:30:00,103.51286018875916,103.56167071685753,102.61169872368203,104.37694518203416,564
2024-07-02 10:35:00,100.66467184709784,102.11179101864948,99.37249916932096,100.40553592030136,1139
2024-07-02 10:40:00,103.1064591856385,104.89919869881314,101.5927256350658,103.8840835212538,235
2024-07-02 10:45:00,101.50517369770878,101.69496951307929,99.54773959731547,100.48853270511258,1568
2024-07-02 10:50:00,101.87628350155445,103.31130028389148,101.03026225214168,102.70090359959775,827
2024-07-02 10:55:00,100.35682362336394,100.91305078110103,98.86523601707579,100.68317043138453,1052
2024-07-02 11:00:00,102.41824310670086,103.22073454132004,101.62109204995426,100.82179395568143,1472
2024-07-02 11:05:00,100.90725859756049,102.63465454002421,99.71202646864987,99.82904606344191,1815
2024-07-02 11:10:00,103.15856532716147,104.77510134194908,102.01748216221182,101.95129955046866,821
2024-07-02 11:15:00,100.70350678884567,100.90305888407526,98.95670727456844,98.77110136626297,1901
2024-07-02 11:20:00,104.7852359858251,105.94618137446271,103.60812497742488,103.50462749774154,582
2024-07-02 11:25:00,103.80111428716845,103.9072176944447,102.42051466089677,103.24660364813244,445
2024-07-02 11:30:00,100.96754712234151,102.8878913472965,99.88578027788068,100.41166188430942,586
2024-07-02 11:35:00,102.45238677425299,103.49557699460397,100.61281481184838,103.41767969860331,394
2024-07-02 11:40:00,101.10451555371415,102.56533366268293,100.69125605739693,101.04742218872472,1788
2024-07-02 11:45:00,100.38309552651539,101.60094437087446,99.45620831202852,100.76478651427016,1504
2024-07-02 11:50:00,102.38010945315517,102.73009528209855,101.39983042658915,102.41621454551847,434
2024-07-02 11:55:00,102.65705790706701,102.84945388121653,102.02679902535866,103.93981917331173,1810
2024-07-02 12:00:00,101.04145093289141,101.12856858149357,99.10739833603404,102.25090388887975,1253
2024-07-02 12:05:00,101.63791559972728,103.13104108808768,101.50943193250771,101.91869803724008,561
2024-07-02 12:10:00,101.51878921073451,101.71086621477343,101.0070231362212,100.74270316140691,839
2024-07-02 12:15:00,100.83902788963044,101.82010624903403,100.07433288769418,101.60569055008176,1144
2024-07-02 12:20:00,102.22495270785173,102.44739892399885,101.37847218612778,101.93379991795759,1621
2024-07-02 12:25:00,102.04827389568979,102.97831637346933,100.59518619831341,101.48096691329592,1798
2024-07-02 12:30:00,103.15542075884242,103.53472806320718,101.87108042830893,103.73945266084247,155
2024-07-02 12:35:00,101.30712119314657,101.82536880838528,99.56350697619717,103.56049019794325,1637
2024-07-02 12:40:00,101.29306423579993,102.38379548418467,100.98468784767438,100.46590488970757,934
2024-07-02 12:45:00,104.43085765331848,105.86344287747215,103.77540254525104,105.02715351870152,1238
2024-07-02 12:50:00,103.15808685111617,103.7662913067117,101.2622894011479,102.92912999051924,955
2024-07-02 12:55:00,102.34887616901275,103.30530711177056,100.52880651817156,101.21120901351536,526
2024-07-02 13:00:00,102.06157554220628,103.1995300062491,101.5175825706761,100.88826105047305,931
2024-07-02 13:05:00,101.28057712804554,102.8051289623086,99.6797047253881,101.73524009352874,530
2024-07-02 13:10:00,101.23660596665498,101.58504046821217,100.49612268434802,103.0987969655866,1154
2024-07-02 13:15:00,103.56587335094103,103.7339981294498,102.97732463126474,102.86948101124486,1146
2024-07-02 13:20:00,103.55393755471957,104.35498871350687,103.19410950441231,101.98262877302794,259
2024-07-02 13:25:00,103.33538115758968,104.68482932852231,102.50118868335562,103.287812190642,322
2024-07-02 13:30:00,103.54848069893744,104.57793054234014,103.19022825864992,103.85676323439006,518
2024-07-02 13:35:00,101.65060190852267,102.73676419522366,100.71823728000638,102.40987643656923,1953
2024-07-02 13:40:00,103.57554306579662,104.79846509950626,102.3581874005981,102.89247106432252,1294
2024-07-02 13:45:00,101.89299267798677,102.00755543057728,101.41250032406225,100.27390224787533,218
2024-07-02 13:50:00,102.81996110691921,103.19288965681685,101.89758833240056,101.52102272351704,325
2024-07-02 13:55:00,100.7050296610265,101.72839187967267,99.6359607054534,100.9045540744899,886
2024-07-02 14:00:00,103.12423706106789,104.68440288912979,101.2181149631634,103.9791508890853,846
2024-07-02 14:05:00,102.1794278404838,104.0807771720136,100.52177592917482,102.9396190984749,322
2024-07-02 14:10:00,102.88313195237988,104.45781731232375,100.98703072083657,102.6785436442387,1409
2024-07-02 14:15:00,102.14838993641239,103.56413754149163,101.96923359096904,101.79047400554828,1260
2024-07-02 14:20:00,101.78588284255123,103.49631566471814,100.12891730624541,103.48376143742803,451
2024-07-02 14:25:00,103.71091794558912,103.75463377450316,102.5835659922755,103.752700047741,1722
2024-07-02 14:30:00,101.76031313317476,102.27283033877805,101.06053111559903,102.30368977428898,1076
2024-07-02 14:35:00,102.50667404415499,103.09887423105066,101.67982105185412,105.01469683248423,1484
2024-07-02 14:40:00,103.15269941817792,104.70013103546812,102.19463637754089,103.40783229371226,271
2024-07-02 14:45:00,104.43217240364419,105.34119379325425,102.51734221384154,103.13998764810593,1900
2024-07-02 14:50:00,102.22360842644508,103.63783319151409,101.08052282108589,102.2381549726766,1914
2024-07-02 14:55:00,100.82613519191102,101.7444371329812,99.67518947069891,102.06228129641475,939
2024-07-02 15:00:00,102.25627291177116,102.93141450224925,101.90224095020606,104.04912285244988,1762
2024-07-02 15:05:00,101.48015054334446,102.57804465492977,101.39566934087516,100.74554307463339,1220
2024-07-02 15:10:00,102.6644096444831,104.59817993203454,101.46266860788391,104.25049172210333,1774
2024-07-02 15:15:00,102.43574752775137,103.91613679441465,100.8439109832769,102.40130902848352,1004
2024-07-02 15:20:00,104.02556145598494,104.71138241827909,103.24808726675673,103.66691170966858,806
2024-07-02 15:25:00,102.31046793303145,102.95492651328593,102.07185857895348,103.73251932923449,292
2024-07-03 09:15:00,103.15626406251806,103.75708431040468,102.95343769419291,102.66445075855158,1478
2024-07-03 09:20:00,101.09406849741362,102.83000170436179,100.92608577131497,101.8091606000948,445
2024-07-03 09:25:00,100.37834184202622,101.1679883803826,99.70261209389822,100.61747399037561,1595
2024-07-03 09:30:00,99.39988917119045,100.20362411069941,98.20519630286229,99.1335168467482,1047
2024-07-03 09:35:00,98.95724404318298,99.65091378917163,97.71432296899762,98.20364303456988,1102
2024-07-03 09:40:00,102.35956277149049,102.94827056122581,101.09525773593411,102.15002124281312,1118
2024-07-03 09:45:00,100.24880547297961,100.41541082618194,98.9422628542834,99.66014720890568,194
2024-07-03 09:50:00,100.8385100671487,101.64695894620905,100.66692461685444,99.95253359257794,1287
2024-07-03 09:55:00,100.83116083951423,102.66478565417391,99.21691333448368,99.86046291208584,1182
2024-07-03 10:00:00,99.89995269300148,101.58292370370192,98.39658532029097,101.36823576407923,181
2024-07-03 10:05:00,100.95818457227071,101.18602072861499,100.79063637339557,101.50098890573682,650
2024-07-03 10:10:00,101.1889521222536,102.57315923958153,100.20843574759661,100.6964275061502,1600
2024-07-03 10:15:00,101.10767935658771,102.84300643986329,99.30058954240586,101.84558617568297,1728
2024-07-03 10:20:00,99.33144167662087,100.7066937287086,99.16414714931531,101.48855221563046,1036
2024-07-03 10:25:00,100.81749810969119,101.142947846878,99.73267400944205,99.8520098850105,418
2024-07-03 10:30:00,101.19561426735396,101.97671058127084,99.30645509761855,103.29348850908406,1924
2024-07-03 10:35:00,100.84500482030805,102.62263364973893,99.04323493193415,101.73493553809281,1864
2024-07-03 10:40:00,100.75966863291586,100.8121030923707,100.74998800275335,100.46898258601937,494
2024-07-03 10:45:00,101.31714309445451,101.85743629628348,100.75067402308072,101.8814849134133,824
2024-07-03 10:50:00,100.35621657075926,101.16892103055987,98.89338296399124,98.46556282583542,359
2024-07-03 10:55:00,101.94810748926511,102.29175761279092,100.90494114566155,101.13662563715623,727
2024-07-03 11:00:00,101.68259703867308,103.44214778518597,100.18463047184211,101.20497414102354,1239
2024-07-03 11:05:00,101.80361304355021,103.11233524463795,100.63749599261024,100.30234777675066,321
2024-07-03 11:10:00,100.22210037332387,101.19198572262346,98.3272873254053,99.23539825335605,1876
2024-07-03 11:15:00,101.61735768069254,103.18904290850742,101.45019707074239,100.95837240807828,1375
2024-07-03 11:20:00,101.15661454124842,102.61230778595231,100.00603832080559,98.73823982266634,732
2024-07-03 11:25:00,99.76061440916405,99.8341946351571,99.21444401009826,98.80881878684663,223
2024-07-03 11:30:00,100.44827911691874,101.50772414622189,99.31980677640203,101.53978466953545,1499
2024-07-03 11:35:00,100.5123590455257,100.62468349685139,100.26439471556759,99.45510852310242,446
2024-07-03 11:40:00,100.33858395877304,100.37413566064299,100.20605003404809,99.2251730935277,232
2024-07-03 11:45:00,100.03628457906756,101.47122631703269,98.31155665722473,98.56745148336691,987
2024-07-03 11:50:00,98.87079288379316,99.84045934398722,98.10283561272766,99.18003011552469,808
2024-07-03 11:55:00,99.72336583808344,99.9258038987507,99.65706086299386,99.1063647442732,1896
2024-07-03 12:00:00,101.57576115176906,101.80513518438379,101.19160680505875,102.12618455664382,1910
2024-07-03 12:05:00,101.30332390071162,102.3814636140557,99.99041084904175,102.38142603211286,1424
2024-07-03 12:10:00,98.36392383636286,99.87996349367657,97.54877819029097,99.03572246574949,359
2024-07-03 12:15:00,101.34513626261989,102.68449079860224,99.479155644587,100.84226781472873,1690
2024-07-03 12:20:00,99.95202870251723,100.89960122633204,99.64289061051574,99.0193963193206,928
2024-07-03 12:25:00,100.84911262422405,102.79840296669612,99.53632931607024,100.09842027214962,1887
2024-07-03 12:30:00,97.91605015373966,98.75783447399623,97.85626951122546,96.16022417882519,1624
2024-07-03 12:35:00,101.61967899344509,103.30773293518193,101.17126841377647,100.02381345037728,285
2024-07-03 12:40:00,98.63125496560598,99.11368421081966,97.06398131064248,98.2548614767548,999
2024-07-03 12:45:00,99.34021478138985,100.45518613649817,97.47063958257188,99.65350739447037,362
2024-07-03 12:50:00,99.86376487908522,101.243060903366,97.97623597815665,100.53315001498281,1389
2024-07-03 12:55:00,100.45750013335059,102.17992136059458,99.22545393909536,101.25035156337712,708
2024-07-03 13:00:00,101.32134959619864,102.02093607645985,100.5594117389147,102.36491124006217,1358
2024-07-03 13:05:00,99.99141999505991,100.9594973185039,98.86830156089529,99.45769479667875,107
2024-07-03 13:10:00,99.43666922745955,101.3892224907768,97.69914894707402,98.93973310168563,1411
2024-07-03 13:15:00,99.13108725124312,100.22153490130579,98.48958092620781,98.17629324677054,727
2024-07-03 13:20:00,101.88976019796239,102.09110068504405,100.53555966878572,102.77991878832357,214
2024-07-03 13:25:00,99.22614334110165,99.95703484311159,99.14905541151388,99.4352921145383,975
2024-07-03 13:30:00,100.97986134674429,101.39945559131533,99.79379603074611,100.37932398148654,1132
2024-07-03 13:35:00,102.28876483536605,103.10630212952536,102.02018320226816,102.48895275856675,613
2024-07-03 13:40:00,101.33619645959728,102.73428038191503,100.6039418368224,101.08944064063361,253
2024-07-03 13:45:00,101.61216195191547,103.10856093874081,99.83863861270267,101.0443038796128,1144
2024-07-03 13:50:00,101.96557541991722,103.7791362692761,101.27246410487162,102.4819705532315,1528
2024-07-03 13:55:00,99.74364861553423,100.35195242321637,98.73781570228387,99.42011978601542,1807
2024-07-03 14:00:00,101.38656205543975,103.30344335756651,99.72924363309781,100.42333611200723,478
2024-07-03 14:05:00,100.0731008621757,102.02512237257807,98.86624684354061,101.44834311830249,265
2024-07-03 14:10:00,101.31921196597393,101.97317363365225,99.52483181305536,102.23415724920869,1319
2024-07-03 14:15:00,101.16233127576251,101.3111812193936,100.03617237057344,100.3009190041443,152
2024-07-03 14:20:00,100.71998281538966,101.10864304518456,99.10926860454137,101.23054776902782,1120
2024-07-03 14:25:00,100.23735454019527,101.09357760408788,98.81586104435898,98.44770670367384,1835
2024-07-03 14:30:00,100.24360831148113,100.9141039476799,99.00633809026608,98.83450203043012,1112
2024-07-03 14:35:00,101.42421025703769,102.14550457110236,101.2704055577202,101.0738277722528,850
2024-07-03 14:40:00,101.02294477827438,101.46466350759472,100.98376873795205,99.08983527422433,146
2024-07-03 14:45:00,100.91320634129211,100.93227288141375,100.66159576670256,99.94046618990002,174
2024-07-03 14:50:00,101.25517559602899,103.08599041848208,100.72040408784768,99.16571813318616,387
2024-07-03 14:55:00,102.47586922818518,102.98724535047799,102.46440141961779,103.7040593606735,1998
2024-07-03 15:00:00,103.14494204449227,104.40363847084596,102.08074657835657,101.72155400456973,874
2024-07-03 15:05:00,101.4429016762178,102.08062500758386,100.95215736193154,104.47859364610628,1494
2024-07-03 15:10:00,101.60749401427596,103.3095590757613,100.16747905386487,101.01968029744128,1695
2024-07-03 15:15:00,100.27032452350561,101.79221583837202,98.81172524517717,101.61837419789673,1426
2024-07-03 15:20:00,98.8020869170353,100.22291327842527,98.7233921437003,97.37889542325631,1920
2024-07-03 15:25:00,100.30874469450521,100.83581847145544,98.7581722947875,98.67130905166105,757
2024-07-04 09:15:00,103.75906730162795,103.95453233706108,103.24908742626583,103.80934587941985,163
2024-07-04 09:20:00,102.21471347128268,102.62574102147246,100.45514084873373,102.41176240514417,921
2024-07-04 09:25:00,104.09684582475552,104.66196913095992,103.97090928239294,104.65871832799256,1744
2024-07-04 09:30:00,104.2570364414415,104.65990327364469,102.64098142951083,102.05575319633192,618
2024-07-04 09:35:00,101.73543693397527,102.89582856177255,101.65056660088784,101.20568777948986,1204
2024-07-04 09:40:00,102.34059846209514,103.94159364982674,101.9732846675108,102.77805799448973,1925
2024-07-04 09:45:00,103.15982700683905,104.05500736368452,101.36744433049329,102.96268945743631,618
2024-07-04 09:50:00,103.47939202198866,105.15205710956477,102.8405093198631,104.8159876293112,1672
2024-07-04 09:55:00,100.85769907560201,101.83731028938567,100.31480884232347,102.45268265175085,383
2024-07-04 10:00:00,103.60031816920326,104.45241157033566,101.71662051224345,103.27305671881419,159
2024-07-04 10:05:00,103.864302446913,105.77854314975488,102.23069218888399,104.20060468427948,1420
2024-07-04 10:10:00,103.33395044381182,103.5362373223014,102.42158309532044,103.85410207546792,1287
2024-07-04 10:15:00,103.75352758513345,104.4881631739165,103.09132927547061,103.45691947361536,282
2024-07-04 10:20:00,102.81836258006612,104.44898017013642,101.69369243916225,105.12266953887344,1781
2024-07-04 10:25:00,102.32369286631736,103.46429545928905,100.66725162561413,102.4523957309045,787
2024-07-04 10:30:00,103.69521010311263,105.2924025228503,103.08085345018499,103.47669432468601,574
2024-07-04 10:35:00,104.5844533151445,106.3804652669912,103.51197370734691,107.08423254723479,1147
2024-07-04 10:40:00,101.86235300271211,102.20900202771242,101.47493510737303,101.6585208760476,298
2024-07-04 10:45:00,104.53751656813208,105.31677389115755,102.58749485687602,103.56575842896429,107
2024-07-04 10:50:00,103.08893807531715,103.7393927121723,101.55165911895637,103.52043621866969,591
2024-07-04 10:55:00,104.04790675272264,104.39995063937441,103.1852861694913,102.4598749019751,1585
2024-07-04 11:00:00,102.74026834917154,104.61335023001035,101.8637433589866,101.21600074168043,925
2024-07-04 11:05:00,101.66595779380785,102.8003731739574,100.37758704373509,100.73829435106863,1965
2024-07-04 11:10:00,103.22241419017311,104.32073630471147,101.24794325922753,102.76717278454375,682
2024-07-04 11:15:00,101.35762851855097,102.49600466223383,100.8036424854059,103.40627436029911,617
2024-07-04 11:20:00,103.26336502589636,104.44114122072205,101.93728357062918,103.72369208402843,974
2024-07-04 11:25:00,101.92537528222267,103.81772137949437,99.9529825586517,101.45552156164194,622
2024-07-04 11:30:00,103.6769063495701,104.01464388183473,102.87156761454754,103.84401434384517,1346
2024-07-04 11:35:00,102.21063228110447,102.25291392679298,101.02278779746497,101.53147359862744,641
2024-07-04 11:40:00,104.91565250881101,105.84683436138359,104.75023203122919,104.15367594833005,319
2024-07-04 11:45:00,103.40939648762291,104.65337985233505,102.32124548378972,103.66576065782563,1477
2024-07-04 11:50:00,102.35382433153048,102.87326644054552,100.80415411229488,100.55523542196926,1646
2024-07-04 11:55:00,103.24970638722948,105.19651772754635,102.14856317879673,103.84151466424434,1529
2024-07-04 12:00:00,103.63670982875104,105.04843847121049,103.3094684729583,104.03155633622461,208
2024-07-04 12:05:00,105.2721099713848,107.10876269132757,104.82923375015305,105.96357677478058,304
2024-07-04 12:10:00,103.48343968896724,105.25365562485575,102.39983763645641,101.82054151288457,359
2024-07-04 12:15:00,102.64597467475977,103.85768646359051,100.91979541348199,103.09585879978816,360
2024-07-04 12:20:00,103.25235528260103,103.83925419932842,102.11746984191444,102.65171351828742,1786
2024-07-04 12:25:00,101.79031716837848,102.6825187448775,100.77824298989297,102.14545199074544,279
2024-07-04 12:30:00,102.20854596838382,102.5445227204647,100.49106305815005,103.32487684349061,1232
2024-07-04 12:35:00,104.16636611501411,104.61009692692907,103.94876213851951,104.01477470771172,1909
2024-07-04 12:40:00,102.44662685061678,103.44751053667542,100.75397995668196,102.72754298998433,1342
2024-07-04 12:45:00,102.42687774747463,104.32291113120827,102.05111793628734,102.53112385791393,1895
2024-07-04 12:50:00,103.14128999646579,103.77551115580575,102.6629971097271,103.35474313957558,748
2024-07-04 12:55:00,102.18396780620296,102.88385999917259,100.2631964764124,101.77557202941597,949
2024-07-04 13:00:00,103.26111260130628,103.36374573535505,101.59665948546724,103.61076788755152,1018
2024-07-04 13:05:00,102.42040121266457,104.14984644108102,100.78883070933703,103.60352473048133,458
2024-07-04 13:10:00,103.2201971059105,105.16631997649014,101.74651374114674,102.62494455127076,1222
2024-07-04 13:15:00,103.25897717737621,104.19521363657495,101.61780282059713,102.58573811996096,589
2024-07-04 13:20:00,104.36889667627565,106.1387811942243,102.67195711060151,106.96950881930294,1884
2024-07-04 13:25:00,104.90569437651347,105.76995317035953,103.29310282680937,104.32677674048944,1221
2024-07-04 13:30:00,103.04020483328644,103.3140175036303,102.59564130873697,102.34649784344487,1553
2024-07-04 13:35:00,103.50400399046879,104.89524305003235,102.59675403300467,103.77986408040721,1244
2024-07-04 13:40:00,103.5161265300135,104.5171391399959,102.61401633329781,103.63230660374835,1990
2024-07-04 13:45:00,99.66744238238324,101.17039350665205,98.30627097960746,99.28664427203,1942
2024-07-04 13:50:00,101.95390252708562,103.95112368489089,101.39713524205247,100.00598647495733,1409
2024-07-04 13:55:00,102.01768976000307,102.23035243969491,101.00128210665835,103.08878948123133,863
2024-07-04 14:00:00,103.10826800225105,103.94001990760123,102.04731889481552,103.07540327458102,1622
2024-07-04 14:05:00,103.6124970044834,105.1999583319914,102.00139337575025,103.67308714034579,730
2024-07-04 14:10:00,103.15953845221344,103.52755813692106,101.19809033019462,102.86187866575303,1414
2024-07-04 14:15:00,104.32026206859315,105.9349491716405,103.37435869132615,102.48850173520816,1460
2024-07-04 14:20:00,101.262200994971,102.28475779789697,99.71850446120548,101.61649304090014,1384
2024-07-04 14:25:00,104.99611976515371,105.61192972305271,103.1577059377322,102.88723733723339,1411
2024-07-04 14:30:00,102.96418318005816,104.71302690011613,102.86925770150681,104.68715112425055,546
2024-07-04 14:35:00,103.47087790125933,104.48989142487511,101.87904877506907,104.1692942026163,605
2024-07-04 14:40:00,103.86539666408865,104.76979437310591,102.96075490928483,103.57004517978575,1011
2024-07-04 14:45:00,104.64219872050501,104.80952107205877,103.63616161095383,105.78455463703092,345
2024-07-04 14:50:00,103.04982883153953,103.37980066294807,101.34059787387997,103.08989633667098,1732
2024-07-04 14:55:00,102.91406523094334,104.85964994551004,102.61541621578347,101.5655185639692,221
